Documet1,Document2,numHashes,ShinglesJaccard,MinHashJaccard
"17-Don-Quijote","17-Mare-Balena",100,0.0080061,0
"17-Don-Quijote","17-Pride-Perjudice",100,0.00189663,0
"17-Don-Quijote","18-Don-Quijote",100,0.362123,0.36
"17-Don-Quijote","18-Mare-Balena",100,0.00684932,0.01
"17-Don-Quijote","18-Pride-Perjudice",100,0.0011854,0
"17-Don-Quijote","19-Don-Quijote",100,0.364524,0.37
"17-Don-Quijote","19-Mare-Balena",100,0.00818892,0
"17-Don-Quijote","19-Pride-Perjudice",100,0.00165759,0
"17-Don-Quijote","2-Don-Quijote",100,0.357817,0.36
"17-Don-Quijote","2-Mare-Balena",100,0.00784089,0.01
"17-Don-Quijote","2-Pride-Perjudice",100,0.00189349,0
"17-Don-Quijote","20-Don-Quijote",100,0.36889,0.38
"17-Don-Quijote","20-Mare-Balena",100,0.00837457,0.01
"17-Don-Quijote","20-Pride-Perjudice",100,0.00142045,0
"17-Don-Quijote","3-Don-Quijote",100,0.376921,0.39
"17-Don-Quijote","3-Mare-Balena",100,0.00818268,0
"17-Don-Quijote","3-Pride-Perjudice",100,0.00118259,0
"17-Don-Quijote","4-Don-Quijote",100,0.36959,0.33
"17-Don-Quijote","4-Mare-Balena",100,0.00742857,0
"17-Don-Quijote","4-Pride-Perjudice",100,0.00260973,0
"17-Don-Quijote","5-Don-Quijote",100,0.366801,0.38
"17-Don-Quijote","5-Mare-Balena",100,0.00743282,0
"17-Don-Quijote","5-Pride-Perjudice",100,0.00118259,0
"17-Don-Quijote","6-Don-Quijote",100,0.366246,0.34
"17-Don-Quijote","6-Mare-Balena",100,0.00839695,0
"17-Don-Quijote","6-Pride-Perjudice",100,0.0016568,0
"17-Don-Quijote","7-Don-Quijote",100,0.358631,0.41
"17-Don-Quijote","7-Mare-Balena",100,0.00934223,0
"17-Don-Quijote","7-Pride-Perjudice",100,0.00142045,0
"17-Don-Quijote","8-Don-Quijote",100,0.362751,0.37
"17-Don-Quijote","8-Mare-Balena",100,0.0076205,0
"17-Don-Quijote","8-Pride-Perjudice",100,0.00165995,0
"17-Don-Quijote","9-Don-Quijote",100,0.36309,0.36
"17-Don-Quijote","9-Mare-Balena",100,0.00895068,0
"17-Don-Quijote","9-Pride-Perjudice",100,0.0018926,0
"17-Mare-Balena","17-Pride-Perjudice",100,0.00379267,0
"17-Mare-Balena","18-Don-Quijote",100,0.00781846,0
"17-Mare-Balena","18-Mare-Balena",100,0.334707,0.31
"17-Mare-Balena","18-Pride-Perjudice",100,0.00421852,0
"17-Mare-Balena","19-Don-Quijote",100,0.008,0
"17-Mare-Balena","19-Mare-Balena",100,0.331507,0.38
"17-Mare-Balena","19-Pride-Perjudice",100,0.0042123,0.01
"17-Mare-Balena","2-Don-Quijote",100,0.00896604,0
"17-Mare-Balena","2-Mare-Balena",100,0.329975,0.35
"17-Mare-Balena","2-Pride-Perjudice",100,0.00399832,0
"17-Mare-Balena","20-Don-Quijote",100,0.00779764,0
"17-Mare-Balena","20-Mare-Balena",100,0.335775,0.38
"17-Mare-Balena","20-Pride-Perjudice",100,0.003367,0
"17-Mare-Balena","3-Don-Quijote",100,0.00819985,0.01
"17-Mare-Balena","3-Mare-Balena",100,0.331204,0.38
"17-Mare-Balena","3-Pride-Perjudice",100,0.00315391,0
"17-Mare-Balena","4-Don-Quijote",100,0.00820298,0.01
"17-Mare-Balena","4-Mare-Balena",100,0.334937,0.34
"17-Mare-Balena","4-Pride-Perjudice",100,0.00294737,0.01
"17-Mare-Balena","5-Don-Quijote",100,0.00800457,0.01
"17-Mare-Balena","5-Mare-Balena",100,0.338235,0.34
"17-Mare-Balena","5-Pride-Perjudice",100,0.00399832,0
"17-Mare-Balena","6-Don-Quijote",100,0.00760746,0
"17-Mare-Balena","6-Mare-Balena",100,0.329224,0.39
"17-Mare-Balena","6-Pride-Perjudice",100,0.00315457,0
"17-Mare-Balena","7-Don-Quijote",100,0.00664767,0
"17-Mare-Balena","7-Mare-Balena",100,0.333333,0.37
"17-Mare-Balena","7-Pride-Perjudice",100,0.003367,0
"17-Mare-Balena","8-Don-Quijote",100,0.0089575,0
"17-Mare-Balena","8-Mare-Balena",100,0.331886,0.32
"17-Mare-Balena","8-Pride-Perjudice",100,0.00315989,0
"17-Mare-Balena","9-Don-Quijote",100,0.00741022,0
"17-Mare-Balena","9-Mare-Balena",100,0.331508,0.35
"17-Mare-Balena","9-Pride-Perjudice",100,0.00336346,0
"17-Pride-Perjudice","18-Don-Quijote",100,0.000948092,0
"17-Pride-Perjudice","18-Mare-Balena",100,0.00252313,0
"17-Pride-Perjudice","18-Pride-Perjudice",100,0.285714,0.34
"17-Pride-Perjudice","19-Don-Quijote",100,0.00142045,0
"17-Pride-Perjudice","19-Mare-Balena",100,0.00273281,0
"17-Pride-Perjudice","19-Pride-Perjudice",100,0.275731,0.31
"17-Pride-Perjudice","2-Don-Quijote",100,0.00142146,0.01
"17-Pride-Perjudice","2-Mare-Balena",100,0.00338266,0
"17-Pride-Perjudice","2-Pride-Perjudice",100,0.282503,0.37
"17-Pride-Perjudice","20-Don-Quijote",100,0.00165485,0
"17-Pride-Perjudice","20-Mare-Balena",100,0.00251995,0
"17-Pride-Perjudice","20-Pride-Perjudice",100,0.282797,0.32
"17-Pride-Perjudice","3-Don-Quijote",100,0.00142214,0
"17-Pride-Perjudice","3-Mare-Balena",100,0.00294118,0
"17-Pride-Perjudice","3-Pride-Perjudice",100,0.286954,0.35
"17-Pride-Perjudice","4-Don-Quijote",100,0.00166034,0
"17-Pride-Perjudice","4-Mare-Balena",100,0.00294675,0.01
"17-Pride-Perjudice","4-Pride-Perjudice",100,0.279198,0.34
"17-Pride-Perjudice","5-Don-Quijote",100,0.00189618,0
"17-Pride-Perjudice","5-Mare-Balena",100,0.00315989,0
"17-Pride-Perjudice","5-Pride-Perjudice",100,0.28206,0.3
"17-Pride-Perjudice","6-Don-Quijote",100,0.00212917,0.01
"17-Pride-Perjudice","6-Mare-Balena",100,0.00337268,0
"17-Pride-Perjudice","6-Pride-Perjudice",100,0.280387,0.32
"17-Pride-Perjudice","7-Don-Quijote",100,0.0011812,0
"17-Pride-Perjudice","7-Mare-Balena",100,0.00421053,0
"17-Pride-Perjudice","7-Pride-Perjudice",100,0.289492,0.45
"17-Pride-Perjudice","8-Don-Quijote",100,0.00189394,0.01
"17-Pride-Perjudice","8-Mare-Balena",100,0.00400337,0
"17-Pride-Perjudice","8-Pride-Perjudice",100,0.278949,0.29
"17-Pride-Perjudice","9-Don-Quijote",100,0.0014171,0
"17-Pride-Perjudice","9-Mare-Balena",100,0.00230947,0
"17-Pride-Perjudice","9-Pride-Perjudice",100,0.283195,0.31
"18-Don-Quijote","18-Mare-Balena",100,0.00685323,0.01
"18-Don-Quijote","18-Pride-Perjudice",100,0.00166152,0
"18-Don-Quijote","19-Don-Quijote",100,0.366408,0.36
"18-Don-Quijote","19-Mare-Balena",100,0.00838574,0
"18-Don-Quijote","19-Pride-Perjudice",100,0.00165877,0
"18-Don-Quijote","2-Don-Quijote",100,0.366331,0.35
"18-Don-Quijote","2-Mare-Balena",100,0.00784539,0
"18-Don-Quijote","2-Pride-Perjudice",100,0.00189484,0
"18-Don-Quijote","20-Don-Quijote",100,0.362153,0.34
"18-Don-Quijote","20-Mare-Balena",100,0.00914808,0
"18-Don-Quijote","20-Pride-Perjudice",100,0.00165877,0
"18-Don-Quijote","3-Don-Quijote",100,0.368907,0.39
"18-Don-Quijote","3-Mare-Balena",100,0.00742009,0
"18-Don-Quijote","3-Pride-Perjudice",100,0.0021322,0
"18-Don-Quijote","4-Don-Quijote",100,0.367935,0.34
"18-Don-Quijote","4-Mare-Balena",100,0.00820141,0.01
"18-Don-Quijote","4-Pride-Perjudice",100,0.00166034,0
"18-Don-Quijote","5-Don-Quijote",100,0.365152,0.43
"18-Don-Quijote","5-Mare-Balena",100,0.00743707,0
"18-Don-Quijote","5-Pride-Perjudice",100,0.00165759,0
"18-Don-Quijote","6-Don-Quijote",100,0.370498,0.3
"18-Don-Quijote","6-Mare-Balena",100,0.00782443,0.01
"18-Don-Quijote","6-Pride-Perjudice",100,0.00142079,0
"18-Don-Quijote","7-Don-Quijote",100,0.359326,0.35
"18-Don-Quijote","7-Mare-Balena",100,0.00780952,0
"18-Don-Quijote","7-Pride-Perjudice",100,0.00118427,0
"18-Don-Quijote","8-Don-Quijote",100,0.358,0.3
"18-Don-Quijote","8-Mare-Balena",100,0.00820141,0
"18-Don-Quijote","8-Pride-Perjudice",100,0.00166113,0
"18-Don-Quijote","9-Don-Quijote",100,0.358733,0.29
"18-Don-Quijote","9-Mare-Balena",100,0.00799543,0
"18-Don-Quijote","9-Pride-Perjudice",100,0.00213119,0.01
"18-Mare-Balena","18-Pride-Perjudice",100,0.00506222,0
"18-Mare-Balena","19-Don-Quijote",100,0.00684411,0
"18-Mare-Balena","19-Mare-Balena",100,0.327269,0.34
"18-Mare-Balena","19-Pride-Perjudice",100,0.00420875,0.02
"18-Mare-Balena","2-Don-Quijote",100,0.00684801,0
"18-Mare-Balena","2-Mare-Balena",100,0.331806,0.35
"18-Mare-Balena","2-Pride-Perjudice",100,0.0037839,0
"18-Mare-Balena","20-Don-Quijote",100,0.00645284,0
"18-Mare-Balena","20-Mare-Balena",100,0.331206,0.36
"18-Mare-Balena","20-Pride-Perjudice",100,0.00336417,0
"18-Mare-Balena","3-Don-Quijote",100,0.00857796,0
"18-Mare-Balena","3-Mare-Balena",100,0.330902,0.37
"18-Mare-Balena","3-Pride-Perjudice",100,0.00272995,0
"18-Mare-Balena","4-Don-Quijote",100,0.00704494,0
"18-Mare-Balena","4-Mare-Balena",100,0.329457,0.32
"18-Mare-Balena","4-Pride-Perjudice",100,0.00294489,0
"18-Mare-Balena","5-Don-Quijote",100,0.00723121,0
"18-Mare-Balena","5-Mare-Balena",100,0.331201,0.37
"18-Mare-Balena","5-Pride-Perjudice",100,0.00315126,0
"18-Mare-Balena","6-Don-Quijote",100,0.0083682,0.01
"18-Mare-Balena","6-Mare-Balena",100,0.32862,0.41
"18-Mare-Balena","6-Pride-Perjudice",100,0.00251995,0
"18-Mare-Balena","7-Don-Quijote",100,0.00759878,0
"18-Mare-Balena","7-Mare-Balena",100,0.330597,0.36
"18-Mare-Balena","7-Pride-Perjudice",100,0.00378629,0
"18-Mare-Balena","8-Don-Quijote",100,0.00607672,0
"18-Mare-Balena","8-Mare-Balena",100,0.328246,0.34
"18-Mare-Balena","8-Pride-Perjudice",100,0.00294613,0
"18-Mare-Balena","9-Don-Quijote",100,0.00797872,0.02
"18-Mare-Balena","9-Mare-Balena",100,0.334552,0.35
"18-Mare-Balena","9-Pride-Perjudice",100,0.00420433,0.01
"18-Pride-Perjudice","19-Don-Quijote",100,0.00142146,0
"18-Pride-Perjudice","19-Mare-Balena",100,0.00357895,0
"18-Pride-Perjudice","19-Pride-Perjudice",100,0.276456,0.35
"18-Pride-Perjudice","2-Don-Quijote",100,0.00142248,0
"18-Pride-Perjudice","2-Mare-Balena",100,0.00317259,0
"18-Pride-Perjudice","2-Pride-Perjudice",100,0.282797,0.38
"18-Pride-Perjudice","20-Don-Quijote",100,0.00118231,0.01
"18-Pride-Perjudice","20-Mare-Balena",100,0.00378708,0
"18-Pride-Perjudice","20-Pride-Perjudice",100,0.276017,0.3
"18-Pride-Perjudice","3-Don-Quijote",100,0.00166074,0.01
"18-Pride-Perjudice","3-Mare-Balena",100,0.00252154,0
"18-Pride-Perjudice","3-Pride-Perjudice",100,0.279696,0.32
"18-Pride-Perjudice","4-Don-Quijote",100,0.00142383,0
"18-Pride-Perjudice","4-Mare-Balena",100,0.00315989,0
"18-Pride-Perjudice","4-Pride-Perjudice",100,0.294262,0.35
"18-Pride-Perjudice","5-Don-Quijote",100,0.00189753,0
"18-Pride-Perjudice","5-Mare-Balena",100,0.00358499,0
"18-Pride-Perjudice","5-Pride-Perjudice",100,0.284575,0.37
"18-Pride-Perjudice","6-Don-Quijote",100,0.00118259,0.01
"18-Pride-Perjudice","6-Mare-Balena",100,0.00295172,0
"18-Pride-Perjudice","6-Pride-Perjudice",100,0.282895,0.27
"18-Pride-Perjudice","7-Don-Quijote",100,0.00118203,0
"18-Pride-Perjudice","7-Mare-Balena",100,0.00357895,0
"18-Pride-Perjudice","7-Pride-Perjudice",100,0.280429,0.38
"18-Pride-Perjudice","8-Don-Quijote",100,0.00189529,0.01
"18-Pride-Perjudice","8-Mare-Balena",100,0.00315989,0
"18-Pride-Perjudice","8-Pride-Perjudice",100,0.271758,0.28
"18-Pride-Perjudice","9-Don-Quijote",100,0.0014181,0
"18-Pride-Perjudice","9-Mare-Balena",100,0.00294303,0
"18-Pride-Perjudice","9-Pride-Perjudice",100,0.280829,0.31
"19-Don-Quijote","19-Mare-Balena",100,0.00837457,0
"19-Don-Quijote","19-Pride-Perjudice",100,0.00118231,0
"19-Don-Quijote","2-Don-Quijote",100,0.364811,0.39
"19-Don-Quijote","2-Mare-Balena",100,0.00687285,0
"19-Don-Quijote","2-Pride-Perjudice",100,0.0014181,0
"19-Don-Quijote","20-Don-Quijote",100,0.364938,0.36
"19-Don-Quijote","20-Mare-Balena",100,0.00760167,0
"19-Don-Quijote","20-Pride-Perjudice",100,0.00118231,0
"19-Don-Quijote","3-Don-Quijote",100,0.362672,0.41
"19-Don-Quijote","3-Mare-Balena",100,0.00721884,0
"19-Don-Quijote","3-Pride-Perjudice",100,0.00165485,0
"19-Don-Quijote","4-Don-Quijote",100,0.369954,0.37
"19-Don-Quijote","4-Mare-Balena",100,0.00703957,0
"19-Don-Quijote","4-Pride-Perjudice",100,0.00189484,0
"19-Don-Quijote","5-Don-Quijote",100,0.367558,0.41
"19-Don-Quijote","5-Mare-Balena",100,0.00781101,0
"19-Don-Quijote","5-Pride-Perjudice",100,0.0018917,0
"19-Don-Quijote","6-Don-Quijote",100,0.369753,0.38
"19-Don-Quijote","6-Mare-Balena",100,0.00685453,0
"19-Don-Quijote","6-Pride-Perjudice",100,0.00094518,0
"19-Don-Quijote","7-Don-Quijote",100,0.372301,0.41
"19-Don-Quijote","7-Mare-Balena",100,0.00991231,0
"19-Don-Quijote","7-Pride-Perjudice",100,0.00165602,0
"19-Don-Quijote","8-Don-Quijote",100,0.366638,0.34
"19-Don-Quijote","8-Mare-Balena",100,0.0076147,0
"19-Don-Quijote","8-Pride-Perjudice",100,0.00165837,0
"19-Don-Quijote","9-Don-Quijote",100,0.371692,0.38
"19-Don-Quijote","9-Mare-Balena",100,0.00664515,0
"19-Don-Quijote","9-Pride-Perjudice",100,0.00189081,0
"19-Mare-Balena","19-Pride-Perjudice",100,0.00357368,0.01
"19-Mare-Balena","2-Don-Quijote",100,0.00799543,0
"19-Mare-Balena","2-Mare-Balena",100,0.331349,0.35
"19-Mare-Balena","2-Pride-Perjudice",100,0.00357143,0
"19-Mare-Balena","20-Don-Quijote",100,0.00778875,0
"19-Mare-Balena","20-Mare-Balena",100,0.325919,0.4
"19-Mare-Balena","20-Pride-Perjudice",100,0.00357368,0
"19-Mare-Balena","3-Don-Quijote",100,0.00934401,0
"19-Mare-Balena","3-Mare-Balena",100,0.331358,0.4
"19-Mare-Balena","3-Pride-Perjudice",100,0.00251836,0
"19-Mare-Balena","4-Don-Quijote",100,0.00857796,0
"19-Mare-Balena","4-Mare-Balena",100,0.328702,0.33
"19-Mare-Balena","4-Pride-Perjudice",100,0.00378788,0.01
"19-Mare-Balena","5-Don-Quijote",100,0.0070369,0
"19-Mare-Balena","5-Mare-Balena",100,0.331963,0.39
"19-Mare-Balena","5-Pride-Perjudice",100,0.00314994,0
"19-Mare-Balena","6-Don-Quijote",100,0.0072161,0
"19-Mare-Balena","6-Mare-Balena",100,0.323944,0.36
"19-Mare-Balena","6-Pride-Perjudice",100,0.0031506,0
"19-Mare-Balena","7-Don-Quijote",100,0.0075959,0
"19-Mare-Balena","7-Mare-Balena",100,0.341144,0.4
"19-Mare-Balena","7-Pride-Perjudice",100,0.00399579,0
"19-Mare-Balena","8-Don-Quijote",100,0.00703021,0
"19-Mare-Balena","8-Mare-Balena",100,0.337537,0.42
"19-Mare-Balena","8-Pride-Perjudice",100,0.00273396,0
"19-Mare-Balena","9-Don-Quijote",100,0.00778432,0
"19-Mare-Balena","9-Mare-Balena",100,0.325017,0.36
"19-Mare-Balena","9-Pride-Perjudice",100,0.00356993,0
"19-Pride-Perjudice","2-Don-Quijote",100,0.00236911,0
"19-Pride-Perjudice","2-Mare-Balena",100,0.00401606,0
"19-Pride-Perjudice","2-Pride-Perjudice",100,0.279903,0.34
"19-Pride-Perjudice","20-Don-Quijote",100,0.00118036,0
"19-Pride-Perjudice","20-Mare-Balena",100,0.00272823,0
"19-Pride-Perjudice","20-Pride-Perjudice",100,0.279752,0.31
"19-Pride-Perjudice","3-Don-Quijote",100,0.00118371,0
"19-Pride-Perjudice","3-Mare-Balena",100,0.00441455,0.01
"19-Pride-Perjudice","3-Pride-Perjudice",100,0.286556,0.32
"19-Pride-Perjudice","4-Don-Quijote",100,0.00189618,0
"19-Pride-Perjudice","4-Mare-Balena",100,0.0025226,0.01
"19-Pride-Perjudice","4-Pride-Perjudice",100,0.280138,0.31
"19-Pride-Perjudice","5-Don-Quijote",100,0.00142012,0
"19-Pride-Perjudice","5-Mare-Balena",100,0.0035797,0
"19-Pride-Perjudice","5-Pride-Perjudice",100,0.282556,0.31
"19-Pride-Perjudice","6-Don-Quijote",100,0.00165367,0
"19-Pride-Perjudice","6-Mare-Balena",100,0.00358121,0.01
"19-Pride-Perjudice","6-Pride-Perjudice",100,0.278677,0.32
"19-Pride-Perjudice","7-Don-Quijote",100,0.00165289,0
"19-Pride-Perjudice","7-Mare-Balena",100,0.00336276,0.01
"19-Pride-Perjudice","7-Pride-Perjudice",100,0.277108,0.34
"19-Pride-Perjudice","8-Don-Quijote",100,0.00260355,0
"19-Pride-Perjudice","8-Mare-Balena",100,0.004,0
"19-Pride-Perjudice","8-Pride-Perjudice",100,0.280775,0.3
"19-Pride-Perjudice","9-Don-Quijote",100,0.00188857,0
"19-Pride-Perjudice","9-Mare-Balena",100,0.00378151,0.01
"19-Pride-Perjudice","9-Pride-Perjudice",100,0.281476,0.31
"2-Don-Quijote","2-Mare-Balena",100,0.00861079,0
"2-Don-Quijote","2-Pride-Perjudice",100,0.00165602,0
"2-Don-Quijote","20-Don-Quijote",100,0.358243,0.35
"2-Don-Quijote","20-Mare-Balena",100,0.0085649,0
"2-Don-Quijote","20-Pride-Perjudice",100,0.000946298,0
"2-Don-Quijote","3-Don-Quijote",100,0.362984,0.36
"2-Don-Quijote","3-Mare-Balena",100,0.00684021,0
"2-Don-Quijote","3-Pride-Perjudice",100,0.00189304,0
"2-Don-Quijote","4-Don-Quijote",100,0.371066,0.38
"2-Don-Quijote","4-Mare-Balena",100,0.00723534,0
"2-Don-Quijote","4-Pride-Perjudice",100,0.00165877,0.01
"2-Don-Quijote","5-Don-Quijote",100,0.370242,0.45
"2-Don-Quijote","5-Mare-Balena",100,0.0074314,0
"2-Don-Quijote","5-Pride-Perjudice",100,0.00141911,0
"2-Don-Quijote","6-Don-Quijote",100,0.356797,0.34
"2-Don-Quijote","6-Mare-Balena",100,0.0087803,0
"2-Don-Quijote","6-Pride-Perjudice",100,0.00165641,0
"2-Don-Quijote","7-Don-Quijote",100,0.366322,0.4
"2-Don-Quijote","7-Mare-Balena",100,0.00876357,0
"2-Don-Quijote","7-Pride-Perjudice",100,0.000946298,0
"2-Don-Quijote","8-Don-Quijote",100,0.369709,0.34
"2-Don-Quijote","8-Mare-Balena",100,0.00742716,0
"2-Don-Quijote","8-Pride-Perjudice",100,0.00142214,0
"2-Don-Quijote","9-Don-Quijote",100,0.364548,0.37
"2-Don-Quijote","9-Mare-Balena",100,0.00837298,0
"2-Don-Quijote","9-Pride-Perjudice",100,0.00165524,0
"2-Mare-Balena","2-Pride-Perjudice",100,0.00274262,0
"2-Mare-Balena","20-Don-Quijote",100,0.00820924,0
"2-Mare-Balena","20-Mare-Balena",100,0.328917,0.36
"2-Mare-Balena","20-Pride-Perjudice",100,0.00401606,0.01
"2-Mare-Balena","3-Don-Quijote",100,0.00707187,0
"2-Mare-Balena","3-Mare-Balena",100,0.333792,0.33
"2-Mare-Balena","3-Pride-Perjudice",100,0.0023197,0
"2-Mare-Balena","4-Don-Quijote",100,0.00939057,0
"2-Mare-Balena","4-Mare-Balena",100,0.332645,0.42
"2-Mare-Balena","4-Pride-Perjudice",100,0.00338266,0
"2-Mare-Balena","5-Don-Quijote",100,0.00822494,0
"2-Mare-Balena","5-Mare-Balena",100,0.3283,0.38
"2-Mare-Balena","5-Pride-Perjudice",100,0.00316589,0
"2-Mare-Balena","6-Don-Quijote",100,0.00821081,0.01
"2-Mare-Balena","6-Mare-Balena",100,0.334867,0.45
"2-Mare-Balena","6-Pride-Perjudice",100,0.00316656,0
"2-Mare-Balena","7-Don-Quijote",100,0.00667048,0.01
"2-Mare-Balena","7-Mare-Balena",100,0.330739,0.37
"2-Mare-Balena","7-Pride-Perjudice",100,0.0035918,0
"2-Mare-Balena","8-Don-Quijote",100,0.00879541,0
"2-Mare-Balena","8-Mare-Balena",100,0.334482,0.36
"2-Mare-Balena","8-Pride-Perjudice",100,0.00338409,0
"2-Mare-Balena","9-Don-Quijote",100,0.00936008,0
"2-Mare-Balena","9-Mare-Balena",100,0.331046,0.36
"2-Mare-Balena","9-Pride-Perjudice",100,0.00379987,0
"2-Pride-Perjudice","20-Don-Quijote",100,0.00141576,0
"2-Pride-Perjudice","20-Mare-Balena",100,0.00377913,0
"2-Pride-Perjudice","20-Pride-Perjudice",100,0.282999,0.34
"2-Pride-Perjudice","3-Don-Quijote",100,0.00189394,0
"2-Pride-Perjudice","3-Mare-Balena",100,0.00272651,0
"2-Pride-Perjudice","3-Pride-Perjudice",100,0.284036,0.37
"2-Pride-Perjudice","4-Don-Quijote",100,0.00189484,0
"2-Pride-Perjudice","4-Mare-Balena",100,0.00420875,0
"2-Pride-Perjudice","4-Pride-Perjudice",100,0.276764,0.37
"2-Pride-Perjudice","5-Don-Quijote",100,0.00165602,0
"2-Pride-Perjudice","5-Mare-Balena",100,0.00378868,0
"2-Pride-Perjudice","5-Pride-Perjudice",100,0.287595,0.32
"2-Pride-Perjudice","6-Don-Quijote",100,0.0014161,0
"2-Pride-Perjudice","6-Mare-Balena",100,0.00336771,0
"2-Pride-Perjudice","6-Pride-Perjudice",100,0.279711,0.3
"2-Pride-Perjudice","7-Don-Quijote",100,0.00117925,0
"2-Pride-Perjudice","7-Mare-Balena",100,0.00399327,0
"2-Pride-Perjudice","7-Pride-Perjudice",100,0.278581,0.41
"2-Pride-Perjudice","8-Don-Quijote",100,0.00212766,0
"2-Pride-Perjudice","8-Mare-Balena",100,0.00315325,0
"2-Pride-Perjudice","8-Pride-Perjudice",100,0.282699,0.29
"2-Pride-Perjudice","9-Don-Quijote",100,0.00188724,0
"2-Pride-Perjudice","9-Mare-Balena",100,0.00377913,0
"2-Pride-Perjudice","9-Pride-Perjudice",100,0.282069,0.29
"20-Don-Quijote","20-Mare-Balena",100,0.00663633,0
"20-Don-Quijote","20-Pride-Perjudice",100,0.00141677,0.01
"20-Don-Quijote","3-Don-Quijote",100,0.368209,0.38
"20-Don-Quijote","3-Mare-Balena",100,0.00778284,0
"20-Don-Quijote","3-Pride-Perjudice",100,0.00141576,0.01
"20-Don-Quijote","4-Don-Quijote",100,0.362153,0.35
"20-Don-Quijote","4-Mare-Balena",100,0.00664767,0
"20-Don-Quijote","4-Pride-Perjudice",100,0.00212867,0
"20-Don-Quijote","5-Don-Quijote",100,0.37273,0.42
"20-Don-Quijote","5-Mare-Balena",100,0.00818424,0
"20-Don-Quijote","5-Pride-Perjudice",100,0.00165211,0.01
"20-Don-Quijote","6-Don-Quijote",100,0.360422,0.31
"20-Don-Quijote","6-Mare-Balena",100,0.00818736,0
"20-Don-Quijote","6-Pride-Perjudice",100,0.0016525,0
"20-Don-Quijote","7-Don-Quijote",100,0.36138,0.39
"20-Don-Quijote","7-Mare-Balena",100,0.00798024,0
"20-Don-Quijote","7-Pride-Perjudice",100,0.00212665,0
"20-Don-Quijote","8-Don-Quijote",100,0.369828,0.39
"20-Don-Quijote","8-Mare-Balena",100,0.00817957,0
"20-Don-Quijote","8-Pride-Perjudice",100,0.0018926,0
"20-Don-Quijote","9-Don-Quijote",100,0.36234,0.36
"20-Don-Quijote","9-Mare-Balena",100,0.00835708,0
"20-Don-Quijote","9-Pride-Perjudice",100,0.00117897,0
"20-Mare-Balena","20-Pride-Perjudice",100,0.00335993,0
"20-Mare-Balena","3-Don-Quijote",100,0.00780061,0
"20-Mare-Balena","3-Mare-Balena",100,0.327128,0.38
"20-Mare-Balena","3-Pride-Perjudice",100,0.00377913,0
"20-Mare-Balena","4-Don-Quijote",100,0.00780358,0
"20-Mare-Balena","4-Mare-Balena",100,0.327798,0.27
"20-Mare-Balena","4-Pride-Perjudice",100,0.00315192,0
"20-Mare-Balena","5-Don-Quijote",100,0.00779764,0
"20-Mare-Balena","5-Mare-Balena",100,0.331356,0.46
"20-Mare-Balena","5-Pride-Perjudice",100,0.00356843,0
"20-Mare-Balena","6-Don-Quijote",100,0.00682853,0
"20-Mare-Balena","6-Mare-Balena",100,0.326661,0.4
"20-Mare-Balena","6-Pride-Perjudice",100,0.00356918,0
"20-Mare-Balena","7-Don-Quijote",100,0.00701688,0
"20-Mare-Balena","7-Mare-Balena",100,0.338373,0.36
"20-Mare-Balena","7-Pride-Perjudice",100,0.00441455,0
"20-Mare-Balena","8-Don-Quijote",100,0.00798176,0
"20-Mare-Balena","8-Mare-Balena",100,0.32931,0.38
"20-Mare-Balena","8-Pride-Perjudice",100,0.00378629,0
"20-Mare-Balena","9-Don-Quijote",100,0.00739617,0.01
"20-Mare-Balena","9-Mare-Balena",100,0.336229,0.41
"20-Mare-Balena","9-Pride-Perjudice",100,0.00377754,0
"20-Pride-Perjudice","3-Don-Quijote",100,0.00142079,0
"20-Pride-Perjudice","3-Mare-Balena",100,0.00378151,0
"20-Pride-Perjudice","3-Pride-Perjudice",100,0.286556,0.35
"20-Pride-Perjudice","4-Don-Quijote",100,0.00118427,0
"20-Pride-Perjudice","4-Mare-Balena",100,0.004,0
"20-Pride-Perjudice","4-Pride-Perjudice",100,0.283241,0.33
"20-Pride-Perjudice","5-Don-Quijote",100,0.00118315,0
"20-Pride-Perjudice","5-Mare-Balena",100,0.00421408,0
"20-Pride-Perjudice","5-Pride-Perjudice",100,0.28611,0.33
"20-Pride-Perjudice","6-Don-Quijote",100,0.0014171,0.01
"20-Pride-Perjudice","6-Mare-Balena",100,0.00336984,0
"20-Pride-Perjudice","6-Pride-Perjudice",100,0.272104,0.29
"20-Pride-Perjudice","7-Don-Quijote",100,0.00165289,0
"20-Pride-Perjudice","7-Mare-Balena",100,0.00315192,0.01
"20-Pride-Perjudice","7-Pride-Perjudice",100,0.277108,0.34
"20-Pride-Perjudice","8-Don-Quijote",100,0.00118175,0.01
"20-Pride-Perjudice","8-Mare-Balena",100,0.00273339,0
"20-Pride-Perjudice","8-Pride-Perjudice",100,0.290143,0.32
"20-Pride-Perjudice","9-Don-Quijote",100,0.000943396,0
"20-Pride-Perjudice","9-Mare-Balena",100,0.00378151,0
"20-Pride-Perjudice","9-Pride-Perjudice",100,0.275318,0.33
"3-Don-Quijote","3-Mare-Balena",100,0.00665146,0
"3-Don-Quijote","3-Pride-Perjudice",100,0.00141978,0
"3-Don-Quijote","4-Don-Quijote",100,0.364185,0.37
"3-Don-Quijote","4-Mare-Balena",100,0.0080061,0
"3-Don-Quijote","4-Pride-Perjudice",100,0.00213472,0.01
